label,lon,lat
A,-60.23355,-45.962183333333336
A,-60.2339,-45.96163333333333
A,-60.23465,-45.96035
A,-60.235083333333336,-45.9596
A,-60.23525,-45.9594
A,-60.23555,-45.9589
A,-60.2358,-45.95838333333333
A,-60.2363833333,-45.9575
A,-60.23768,-45.955333333333336
A,-60.23864,-45.95386666666667
A,-60.23898666666667,-45.953493333333334
A,-60.23936,-45.95296
A,-60.24026666666666,-45.951946666666664
A,-60.240426666666664,-45.95178666666666
A,-60.24088,-45.95128
A,-60.24125333333333,-45.950853333333335
A,-60.24185,-45.95025
A,-60.2435833333,-45.9484333333
A,-60.24498666666667,-45.946933333333334
A,-60.24634666666667,-45.94552
A,-60.24677333333333,-45.94512
A,-60.24725333333333,-45.944586666666666
A,-60.24744,-45.944453333333335
A,-60.2485666667,-45.94325
A,-60.2496,-45.94226666666667
A,-60.2527,-45.93951666666667
A,-60.253146666666666,-45.939173333333336
A,-60.253546666666665,-45.938826666666664
A,-60.253973333333334,-45.93850666666667
A,-60.25461333333333,-45.938
A,-60.25498666666667,-45.937733333333334
A,-60.25546666666666,-45.93736
A,-60.258586666666666,-45.93514666666667
A,-60.25933333333333,-45.93461333333333
A,-60.25965333333333,-45.93442666666667
A,-60.260533333333335,-45.933839999999996
A,-60.26088,-45.9336
A,-60.26133333333333,-45.93325333333333
A,-60.26154666666667,-45.93312
A,-60.262053333333334,-45.93277333333333
A,-60.2624166667,-45.9324
A,-60.2624166667,-45.9324
A,-60.26304,-45.93194666666667
A,-60.26312,-45.931866666666664
A,-60.26338666666667,-45.93165333333334
A,-60.26368,-45.93144
A,-60.26392,-45.93122666666667
A,-60.264266666666664,-45.93098666666667
A,-60.2648,-45.93058666666666
A,-60.26512,-45.930373333333335
A,-60.26533333333333,-45.93016
A,-60.26573333333333,-45.929786666666665
A,-60.266666666666666,-45.928826666666666
A,-60.26685,-45.92856666666667
A,-60.26698666666667,-45.9284
A,-60.26798333333333,-45.92675
A,-60.2692,-45.9244833333
A,-60.2716,-45.91945
A,-60.2725166667,-45.9173
A,-60.27295,-45.9163833333
A,-60.27333333333333,-45.915706666666665
A,-60.273466666666664,-45.91546666666667
A,-60.273653333333336,-45.915013333333334
A,-60.27416,-45.91416
A,-60.2744,-45.91373333333333
A,-60.27466666666667,-45.91328
A,-60.27498666666666,-45.91285333333333
A,-60.275173333333335,-45.912533333333336
A,-60.27565333333333,-45.91186666666667
A,-60.27575,-45.9117666667
A,-60.27618666666667,-45.9112
A,-60.27664,-45.91064
A,-60.276853333333335,-45.91032
A,-60.283386666666665,-45.9032
A,-60.283786666666664,-45.90290666666667
A,-60.28416,-45.902586666666664
A,-60.28496,-45.90184
A,-60.285893333333334,-45.90101333333333
A,-60.286,-45.900906666666664
A,-60.28632,-45.900666666666666
A,-60.2870666667,-45.8999666667
A,-60.28768,-45.89944
A,-60.28797333333333,-45.8992
A,-60.28818666666667,-45.898986666666666
A,-60.28850666666666,-45.89874666666667
A,-60.28890666666667,-45.89832
A,-60.2892,-45.898
A,-60.29026666666667,-45.89698666666666
A,-60.29058666666667,-45.89669333333333
A,-60.290906666666665,-45.8964
A,-60.2987833333,-45.8885
A,-60.3015333333,-45.8874333333
A,-60.314346666666665,-45.88525333333333
A,-60.31677333333333,-45.884933333333336
A,-60.31872,-45.88466666666667
A,-60.321173333333334,-45.884373333333336
A,-60.324933333333334,-45.88392
A,-60.3288,-45.88346666666666
A,-60.330933333333334,-45.883226666666665
A,-60.3404333333,-45.8821666667
A,-60.34768,-45.88144
A,-60.3496666667,-45.8812166667
A,-60.359653333333334,-45.880266666666664
A,-60.36085333333333,-45.88013333333333
A,-60.364106666666665,-45.87981333333333
A,-60.36784,-45.87941333333333
A,-60.37552,-45.87864
A,-60.38834666666666,-45.877386666666666
A,-60.39144,-45.877093333333335
A,-60.40595,-45.8758
A,-60.40978666666667,-45.87546666666667
A,-60.41413333333333,-45.87506666666667
A,-60.418506666666666,-45.87469333333333
A,-60.437866666666665,-45.872773333333335
A,-60.443466666666666,-45.87336
A,-60.44533333333333,-45.87437333333333
A,-60.44224,-45.880986666666665
A,-60.44117333333333,-45.88146666666667
A,-60.4408,-45.8816
A,-60.44005333333333,-45.88186666666667
A,-60.439386666666664,-45.88208
A,-60.43864,-45.88229333333334
A,-60.437466666666666,-45.88264
A,-60.4365666667,-45.88285
A,-60.4358666667,-45.883
A,-60.43493333333333,-45.883253333333336
A,-60.434266666666666,-45.88344
A,-60.4324,-45.88392
A,-60.42901333333333,-45.88469333333333
A,-60.42312,-45.884186666666665
A,-60.42298666666667,-45.88410666666667
A,-60.42258666666667,-45.88394666666667
A,-60.422266666666665,-45.88370666666667
A,-60.42218666666667,-45.883653333333335
A,-60.42192,-45.88344
A,-60.421306666666666,-45.8832
A,-60.42037333333333,-45.88296
A,-60.41992,-45.88277333333333
A,-60.41957333333333,-45.88264
A,-60.419306666666664,-45.882533333333335
A,-60.41898666666667,-45.88242666666667
A,-60.41858666666667,-45.88224
A,-60.417973333333336,-45.88178666666666
A,-60.4176,-45.88152
A,-60.41736,-45.88136
A,-60.416986666666666,-45.88125333333333
A,-60.41661333333333,-45.88112
A,-60.416266666666665,-45.88104
A,-60.41594666666666,-45.88093333333333
A,-60.41568,-45.880853333333334
A,-60.41538666666667,-45.88077333333333
A,-60.415173333333335,-45.88066666666667
A,-60.41493333333333,-45.88053333333333
A,-60.41482666666667,-45.880453333333335
A,-60.41450666666667,-45.880266666666664
A,-60.414186666666666,-45.880053333333336
A,-60.41413333333333,-45.88
A,-60.41392,-45.87992
A,-60.41381333333333,-45.879733333333334
A,-60.41344,-45.87938666666667
A,-60.413306666666664,-45.8792
A,-60.4132,-45.879173333333334
A,-60.41304,-45.87912
A,-60.41272,-45.879173333333334
A,-60.41224,-45.87922666666667
A,-60.411813333333335,-45.87925333333333
A,-60.411386666666665,-45.87922666666667
A,-60.41109333333333,-45.8792
A,-60.41077333333333,-45.879146666666664
A,-60.4089666667,-45.8784166667
A,-60.40810666666667,-45.87746666666666
A,-60.40797333333333,-45.87728
A,-60.40786666666666,-45.87714666666667
A,-60.40778666666667,-45.87704
A,-60.40768,-45.87685333333334
A,-60.4076,-45.876666666666665
A,-60.407493333333335,-45.87658666666667
A,-60.40744,-45.87645333333333
A,-60.4073666667,-45.87625
A,-60.4073,-45.8760333333
A,-60.4072,-45.87565333333333
A,-60.40717333333333,-45.87533333333333
A,-60.4071166667,-45.8751833333
A,-60.4070333333,-45.8748166667
A,-60.4068333333,-45.8747
A,-60.4067166667,-45.8746666667
A,-60.40635,-45.8744166667
A,-60.4063,-45.87435
A,-60.40605,-45.8741833333
A,-60.4060166667,-45.87415
A,-60.40544,-45.873466666666666
A,-60.405226666666664,-45.873333333333335
A,-60.40506666666667,-45.87325333333333
A,-60.40504,-45.87325333333333
A,-60.404826666666665,-45.873066666666666
A,-60.404826666666665,-45.87304
A,-60.40464,-45.872906666666665
A,-60.4044,-45.87258666666666
A,-60.4044,-45.87253333333334
A,-60.40437333333333,-45.8724
A,-60.404293333333335,-45.872373333333336
A,-60.404266666666665,-45.87226666666667
A,-60.404266666666665,-45.872186666666664
A,-60.40405333333333,-45.87184
A,-60.40397333333333,-45.87184
A,-60.40381333333333,-45.871813333333336
A,-60.403573333333334,-45.871813333333336
A,-60.40336,-45.871786666666665
A,-60.40322666666667,-45.87176
A,-60.40312,-45.87173333333333
A,-60.40293333333333,-45.87170666666667
A,-60.40285333333333,-45.87170666666667
A,-60.402773333333336,-45.87173333333333
A,-60.40264,-45.87170666666667
A,-60.40253333333333,-45.87168
A,-60.4024,-45.871653333333335
A,-60.40232,-45.871626666666664
A,-60.4022333333,-45.8716
A,-60.40213333333333,-45.87154666666667
A,-60.40208,-45.87146666666667
A,-60.40186666666666,-45.87144
A,-60.40181333333334,-45.871386666666666
A,-60.40173333333333,-45.87130666666667
A,-60.401626666666665,-45.871226666666665
A,-60.40157333333333,-45.87114666666667
A,-60.401493333333335,-45.871093333333334
A,-60.4012,-45.87112
A,-60.4008,-45.87114666666667
A,-60.400373333333334,-45.87112
A,-60.40021333333333,-45.87112
A,-60.400133333333336,-45.871093333333334
A,-60.39925,-45.8709333333
A,-60.3980666667,-45.8712
A,-60.39752,-45.87130666666667
A,-60.39744,-45.87128
A,-60.39725333333333,-45.871253333333335
A,-60.397173333333335,-45.87128
A,-60.39712,-45.87128
A,-60.39704,-45.87128
A,-60.39696,-45.87128
A,-60.3968833333,-45.87125
A,-60.3968,-45.87125
A,-60.39669333333333,-45.871253333333335
A,-60.39664,-45.871253333333335
A,-60.3963333333,-45.8711
A,-60.3963,-45.8710666667
A,-60.3958333333,-45.8713
A,-60.3957,-45.8713666667
A,-60.3955,-45.8714833333
A,-60.3953833333,-45.87155
A,-60.39535,-45.8715833333
A,-60.3952166667,-45.8716333333
A,-60.39505,-45.8716666667
A,-60.3944166667,-45.8717
A,-60.39421333333333,-45.87170666666667
A,-60.3928166667,-45.8720333333
A,-60.39232,-45.872186666666664
A,-60.392133333333334,-45.872213333333335
A,-60.39192,-45.87226666666667
A,-60.391573333333334,-45.87232
A,-60.39138666666667,-45.872373333333336
A,-60.3912,-45.87245333333333
A,-60.39072,-45.872506666666666
A,-60.39064,-45.87253333333334
A,-60.3887833333,-45.8732
A,-60.388,-45.8737666667
A,-60.3877166667,-45.8739666667
A,-60.3875166667,-45.8740666667
A,-60.38668333333333,-45.87445
A,-60.38415,-45.8766666667
A,-60.38397333333333,-45.87685333333334
A,-60.38392,-45.87690666666666
A,-60.3836333333,-45.8770166667
A,-60.38357333333333,-45.877066666666664
A,-60.38344,-45.877093333333335
A,-60.38330666666667,-45.87712
A,-60.3831833333,-45.87715
A,-60.38312,-45.87717333333333
A,-60.38301333333333,-45.877226666666665
A,-60.38290666666666,-45.877253333333336
A,-60.38277333333333,-45.87730666666667
A,-60.3826666667,-45.8773
A,-60.3825666667,-45.8773166667
A,-60.3823833333,-45.8772833333
A,-60.3822333333,-45.8773166667
A,-60.3821666667,-45.8773333333
A,-60.38205,-45.8773166667
A,-60.3819333333,-45.8773
A,-60.3818,-45.87725
A,-60.3817,-45.87725
A,-60.3815833333,-45.8772166667
A,-60.3814666667,-45.8771833333
A,-60.3813333333,-45.8771666667
A,-60.3806833333,-45.8769333333
A,-60.3802666667,-45.8767
A,-60.38010666666667,-45.876666666666665
A,-60.380053333333336,-45.87664
A,-60.37997333333333,-45.87658666666667
A,-60.37984,-45.876533333333334
A,-60.379733333333334,-45.876506666666664
A,-60.3796,-45.87645333333333
A,-60.37944,-45.87637333333333
A,-60.37922666666667,-45.876266666666666
A,-60.3792,-45.87624
A,-60.37629333333334,-45.874266666666664
A,-60.37618666666667,-45.87418666666667
A,-60.375946666666664,-45.874
A,-60.37546666666667,-45.87370666666666
A,-60.37533333333333,-45.8736
A,-60.375146666666666,-45.87344
A,-60.374986666666665,-45.873306666666664
A,-60.3746666667,-45.8731333333
A,-60.3743166667,-45.8728666667
A,-60.37413333333333,-45.872773333333335
A,-60.373893333333335,-45.87258666666666
A,-60.37381333333333,-45.87253333333334
A,-60.3736,-45.87245333333333
A,-60.373333333333335,-45.872186666666664
A,-60.37245333333333,-45.87136
A,-60.3724,-45.87130666666667
A,-60.37098666666667,-45.87008
A,-60.37072,-45.869946666666664
A,-60.370533333333334,-45.86978666666667
A,-60.3697333333,-45.8693
A,-60.36946666666667,-45.86912
A,-60.3692,-45.8689333333
A,-60.369146666666666,-45.86890666666667
A,-60.36896,-45.8688
A,-60.3688,-45.8687
A,-60.3686666667,-45.8685833333
A,-60.3685,-45.8684666667
A,-60.3679833333,-45.8681666667
A,-60.367466666666665,-45.867893333333335
A,-60.365653333333334,-45.86672
A,-60.36552,-45.86661333333333
A,-60.3652,-45.86632
A,-60.36472,-45.86602666666667
A,-60.363573333333335,-45.86530666666667
A,-60.36304,-45.86490666666667
A,-60.362853333333334,-45.864826666666666
A,-60.362586666666665,-45.86472
A,-60.36237333333333,-45.864533333333334
A,-60.36213333333333,-45.8644
A,-60.36192,-45.864266666666666
A,-60.36173333333333,-45.864133333333335
A,-60.361306666666664,-45.86392
A,-60.36098666666667,-45.863706666666666
A,-60.3607166667,-45.8635333333
A,-60.36051666666667,-45.863416666666666
A,-60.3593666667,-45.8626
A,-60.35781333333333,-45.86152
A,-60.35735,-45.86125
A,-60.35725333333333,-45.8612
A,-60.357013333333335,-45.86112
A,-60.3568,-45.86096
A,-60.35653333333333,-45.8608
A,-60.35632,-45.86064
A,-60.356,-45.86042666666667
A,-60.35578666666667,-45.86029333333333
A,-60.35544,-45.86005333333333
A,-60.355183333333336,-45.85991666666666
A,-60.35498666666667,-45.859813333333335
A,-60.354616666666665,-45.85965
A,-60.3543,-45.85948333333333
A,-60.35413333333333,-45.859413333333336
A,-60.35376,-45.859253333333335
A,-60.35346666666667,-45.859093333333334
A,-60.35317333333333,-45.85893333333333
A,-60.3521166667,-45.8583166667
A,-60.35144,-45.857866666666666
A,-60.3508,-45.85733333333334
A,-60.35005,-45.8567666667
A,-60.348906666666664,-45.85584
A,-60.34845333333333,-45.85544
A,-60.34832,-45.855333333333334
A,-60.34808,-45.85512
A,-60.347253333333335,-45.85448
A,-60.346986666666666,-45.85426666666667
A,-60.34677333333333,-45.85413333333333
A,-60.34656,-45.853973333333336
A,-60.34616,-45.85368
A,-60.34578666666667,-45.85336
A,-60.34565333333333,-45.8532
A,-60.34536,-45.85296
A,-60.34504,-45.85272
A,-60.3448,-45.85256
A,-60.34448,-45.85234666666667
A,-60.344186666666666,-45.85218666666667
A,-60.3436,-45.85176
A,-60.3436,-45.85175
A,-60.34330666666666,-45.851546666666664
A,-60.342733333300004,-45.8511166667
A,-60.34226666666667,-45.85069333333333
A,-60.34173333333333,-45.85029333333333
A,-60.3414333333,-45.8500666667
A,-60.34128,-45.84997333333333
A,-60.340986666666666,-45.84973333333333
A,-60.33952,-45.848506666666665
A,-60.33885333333333,-45.84805333333333
A,-60.33866666666667,-45.84789333333333
A,-60.33837333333334,-45.84770666666667
A,-60.3371166667,-45.8468166667
A,-60.335546666666666,-45.84568
A,-60.334783333333334,-45.84503333333333
A,-60.3333666667,-45.8440166667
A,-60.333016666666666,-45.84376666666667
A,-60.33271666666667,-45.843516666666666
A,-60.33213333333333,-45.8431
A,-60.3304333333,-45.84185
A,-60.328826666666664,-45.84064
A,-60.328453333333336,-45.84032
A,-60.32808,-45.84
A,-60.327733333333335,-45.839733333333335
A,-60.32738666666667,-45.83949333333333
A,-60.32706666666667,-45.8392
A,-60.326906666666666,-45.839013333333334
A,-60.32656,-45.83872
A,-60.32606666666667,-45.8383
A,-60.32585,-45.838116666666664
A,-60.325516666666665,-45.83785
A,-60.32530666666667,-45.83754666666667
A,-60.324933333333334,-45.83730666666667
A,-60.32455,-45.83708333333333
A,-60.324133333333336,-45.83685333333333
A,-60.323933333333336,-45.83656666666667
A,-60.323413333333335,-45.836133333333336
A,-60.32290666666667,-45.83565333333333
A,-60.3210833333,-45.8342666667
A,-60.3200333333,-45.8334833333
A,-60.31957333333333,-45.83306666666667
A,-60.319066666666664,-45.83266666666667
A,-60.31877333333333,-45.8324
A,-60.318506666666664,-45.83216
A,-60.3175666667,-45.8313166667
A,-60.3168,-45.83064
A,-60.31648,-45.830373333333334
A,-60.31613333333333,-45.830106666666666
A,-60.31584,-45.82984
A,-60.31538666666667,-45.82946666666667
A,-60.3148,-45.82890666666667
A,-60.31413333333333,-45.828266666666664
A,-60.31392,-45.82805333333334
A,-60.31357333333333,-45.827733333333335
A,-60.31328,-45.82744
A,-60.31304,-45.82725333333333
A,-60.31221333333333,-45.826586666666664
A,-60.311573333333335,-45.826
A,-60.31090666666667,-45.82538666666667
A,-60.310453333333335,-45.82498666666667
A,-60.31024,-45.8248
A,-60.30992,-45.824506666666665
A,-60.3096,-45.82421333333333
A,-60.30848,-45.82317333333334
A,-60.30826666666667,-45.82293333333333
A,-60.307786666666665,-45.822453333333335
A,-60.30770666666667,-45.82234666666667
A,-60.30717333333333,-45.82184
A,-60.307066666666664,-45.821733333333334
A,-60.30677333333333,-45.82144
A,-60.30645333333333,-45.82112
A,-60.30616,-45.82082666666667
A,-60.30578666666667,-45.82048
A,-60.30525333333333,-45.82
A,-60.3049833333,-45.8197166667
A,-60.30450666666667,-45.819253333333336
A,-60.30392,-45.818666666666665
A,-60.30344,-45.81818666666667
A,-60.30325,-45.818
A,-60.302933333333335,-45.81765333333333
A,-60.30264,-45.81736
A,-60.30224,-45.816986666666665
A,-60.301946666666666,-45.81666666666667
A,-60.30128,-45.816026666666666
A,-60.300266666666666,-45.814933333333336
A,-60.30005333333333,-45.81469333333333
A,-60.29976,-45.8144
A,-60.29544,-45.81
A,-60.29425,-45.80875
A,-60.2935833333,-45.8080333333
A,-60.2914,-45.8060666667
A,-60.2868333333,-45.8014
A,-60.2860833333,-45.8006666667
A,-60.2850666667,-45.7997833333
A,-60.28352,-45.798426666666664
A,-60.283413333333336,-45.79834666666667
A,-60.2829166667,-45.7979166667
A,-60.282693333333334,-45.79773333333333
A,-60.28232,-45.79744
A,-60.28197333333333,-45.79717333333333
A,-60.2816,-45.79688
A,-60.2812333333,-45.7965166667
A,-60.280773333333336,-45.79613333333333
A,-60.27992,-45.79530666666667
A,-60.279653333333336,-45.79498666666667
A,-60.2793833333,-45.7947166667
A,-60.27898666666667,-45.794266666666665
A,-60.278773333333334,-45.79405333333333
A,-60.27832,-45.793573333333335
A,-60.278133333333336,-45.79344
A,-60.27784,-45.793146666666665
A,-60.27736,-45.79272
A,-60.27704,-45.7924
A,-60.27658666666667,-45.792
A,-60.27637333333333,-45.79192
A,-60.27605333333333,-45.791653333333336
A,-60.27541333333333,-45.79117333333333
A,-60.27504,-45.790906666666665
A,-60.2748,-45.790746666666664
A,-60.27456,-45.790506666666666
A,-60.27424,-45.79018666666666
A,-60.27384,-45.78976
A,-60.273493333333334,-45.78944
A,-60.272906666666664,-45.78888
A,-60.27261333333333,-45.78858666666667
A,-60.272106666666666,-45.78816
A,-60.271946666666665,-45.788
A,-60.271386666666665,-45.787573333333334
A,-60.2712,-45.78744
A,-60.270853333333335,-45.78712
A,-60.27050666666667,-45.78682666666667
A,-60.2701333333,-45.7865833333
A,-60.269733333333335,-45.78626666666667
A,-60.26938666666667,-45.78594666666667
A,-60.26893333333334,-45.785626666666666
A,-60.26850666666667,-45.78525333333333
A,-60.268213333333335,-45.78498666666667
A,-60.26784,-45.784666666666666
A,-60.26752,-45.7844
A,-60.26712,-45.78405333333333
A,-60.26677333333333,-45.78370666666667
A,-60.266,-45.7830333333
A,-60.259253333333334,-45.77688
A,-60.2590166667,-45.7766833333
A,-60.2588,-45.776453333333336
A,-60.257466666666666,-45.775173333333335
A,-60.25706666666667,-45.7748
A,-60.25682666666667,-45.774613333333335
A,-60.2552833333,-45.7732
A,-60.2542333333,-45.7722
A,-60.2540666667,-45.7720166667
A,-60.2538166667,-45.7717
A,-60.25335,-45.7712166667
A,-60.2531333333,-45.771
A,-60.2528666667,-45.7706166667
A,-60.2525666667,-45.7702333333
A,-60.25192,-45.769466666666666
A,-60.25125333333333,-45.76856
A,-60.25096,-45.768213333333335
A,-60.25072,-45.76789333333333
A,-60.25010666666667,-45.76717333333333
A,-60.249786666666665,-45.7668
A,-60.24952,-45.76645333333333
A,-60.24928,-45.76618666666667
A,-60.24901333333333,-45.76586666666667
A,-60.248266666666666,-45.764986666666665
A,-60.24808,-45.76477333333333
A,-60.2478,-45.7644333333
A,-60.247573333333335,-45.76416
A,-60.24709333333333,-45.7636
A,-60.2465166667,-45.7628333333
A,-60.24626666666666,-45.76253333333333
A,-60.24597333333333,-45.762186666666665
A,-60.245866666666664,-45.762053333333334
A,-60.24528,-45.76136
A,-60.24496,-45.76101333333333
A,-60.24464,-45.76064
A,-60.24432,-45.76029333333334
A,-60.24405333333333,-45.75989333333333
A,-60.24373333333333,-45.759546666666665
A,-60.24344,-45.75917333333334
A,-60.24314666666667,-45.7588
A,-60.242826666666666,-45.7584
A,-60.242533333333334,-45.758026666666666
A,-60.24224,-45.75765333333333
A,-60.241706666666666,-45.756933333333336
A,-60.241546666666665,-45.756746666666665
A,-60.24128,-45.7564
A,-60.240986666666664,-45.75597333333333
A,-60.24072,-45.75554666666667
A,-60.240426666666664,-45.75517333333333
A,-60.240053333333336,-45.75461333333333
A,-60.239733333333334,-45.754133333333336
A,-60.23952,-45.75386666666667
A,-60.23922666666667,-45.753413333333334
A,-60.23901333333333,-45.75304
A,-60.23845333333333,-45.75213333333333
A,-60.238186666666664,-45.751733333333334
A,-60.23805,-45.7515
A,-60.23752,-45.75066666666667
A,-60.2367833333,-45.7495333333
A,-60.2358333333,-45.7482
A,-60.2348,-45.7466833333
A,-60.2332833333,-45.7442666667
A,-60.2321333333,-45.7422166667
A,-60.23130666666667,-45.7408
A,-60.2312,-45.740586666666665
A,-60.2298666667,-45.7383333333
A,-60.2292,-45.73715
A,-60.2287166667,-45.7362833333
A,-60.2283,-45.7355666667
A,-60.2282166667,-45.7354166667
A,-60.2279833333,-45.7349666667
A,-60.2278,-45.73465
A,-60.2276166667,-45.7343333333
A,-60.22725,-45.7337166667
A,-60.2271666667,-45.7335666667
A,-60.2269,-45.73315
A,-60.2267166667,-45.7328333333
A,-60.2263666667,-45.7322166667
A,-60.22613333333334,-45.731786666666665
A,-60.22610666666667,-45.73173333333333
A,-60.22586666666667,-45.73136
A,-60.2249333333,-45.7296833333
A,-60.2245,-45.72875
A,-60.2216166667,-45.72275
A,-60.22065,-45.7208166667
A,-60.2194833333,-45.7180833333
A,-60.219,-45.7165
A,-60.21835,-45.7145833333
A,-60.2178833333,-45.7134166667
A,-60.2177666667,-45.7131
A,-60.2176833333,-45.7126166667
A,-60.2174833333,-45.71215
A,-60.2174,-45.71185
A,-60.2171166667,-45.7111166667
A,-60.2167833333,-45.71015
A,-60.21585,-45.7062666667
A,-60.2154,-45.7052333333
A,-60.21475,-45.7032333333
A,-60.21435,-45.7016333333
A,-60.2137,-45.6992
A,-60.2134333333,-45.698
A,-60.2122166667,-45.6926
A,-60.21175,-45.68985
A,-60.2109833333,-45.68675
A,-60.2107666667,-45.6860333333
A,-60.2102166667,-45.6846333333
A,-60.210026666666664,-45.68421333333333
A,-60.2095333333,-45.68235
A,-60.20944,-45.68170666666666
A,-60.20938666666667,-45.68138666666667
A,-60.20936,-45.680906666666665
A,-60.20933333333333,-45.68066666666667
A,-60.20930666666667,-45.680346666666665
A,-60.20925,-45.6799166667
A,-60.2092333333,-45.6797166667
A,-60.2091333333,-45.6789166667
A,-60.209066666666665,-45.67746666666667
A,-60.20904,-45.67725333333333
A,-60.20898666666667,-45.676853333333334
A,-60.2089833333,-45.6767666667
A,-60.208906666666664,-45.67653333333333
A,-60.20885333333333,-45.67624
A,-60.20831666666667,-45.6749
A,-60.20826666666667,-45.6748
A,-60.20818666666667,-45.67456
A,-60.2079666667,-45.67375
A,-60.2078,-45.6730333333
A,-60.2074333333,-45.6721666667
A,-60.2065166667,-45.6688166667
A,-60.20637333333333,-45.66808
A,-60.20637333333333,-45.66784
A,-60.206266666666664,-45.667386666666665
A,-60.20624,-45.66706666666666
A,-60.20624,-45.666986666666666
A,-60.20624,-45.66677333333333
A,-60.20618666666667,-45.66656
A,-60.20618666666667,-45.66632
A,-60.2061833333,-45.6660333333
A,-60.2060666667,-45.6655333333
A,-60.2055666667,-45.66415
A,-60.205306666666665,-45.6632
A,-60.20486666666667,-45.6611
A,-60.204773333333335,-45.66093333333333
A,-60.2044,-45.660453333333336
A,-60.20424,-45.66021333333333
A,-60.20413333333333,-45.66
A,-60.204026666666664,-45.65981333333333
A,-60.20392,-45.659573333333334
A,-60.203813333333336,-45.659333333333336
A,-60.20373333333333,-45.65912
A,-60.20368,-45.65904
A,-60.20354666666667,-45.65872
A,-60.2034166667,-45.65835
A,-60.20335,-45.6581
A,-60.2033333333,-45.6580166667
A,-60.2032833333,-45.6577666667
A,-60.2032333333,-45.6575333333
A,-60.2031333333,-45.6569333333
A,-60.2030833333,-45.65675
A,-60.203,-45.6565
A,-60.20298666666667,-45.6564
A,-60.20275,-45.6560666667
A,-60.2027166667,-45.6560166667
A,-60.20258666666667,-45.65576
A,-60.202506666666665,-45.65570666666667
A,-60.2024,-45.655573333333336
A,-60.20224,-45.655413333333335
A,-60.20208,-45.655226666666664
A,-60.20198333333333,-45.65513333333333
A,-60.20128,-45.65437333333333
A,-60.20106666666667,-45.65418666666667
A,-60.20090666666667,-45.654106666666664
A,-60.2006333333,-45.6539
A,-60.2004,-45.65376
A,-60.1997,-45.6532333333
A,-60.19965333333333,-45.653173333333335
A,-60.19938666666667,-45.65296
A,-60.199306666666665,-45.65290666666667
A,-60.199173333333334,-45.652773333333336
A,-60.19904,-45.65264
A,-60.198746666666665,-45.652346666666666
A,-60.1985166667,-45.6521833333
A,-60.198480000000004,-45.65208
A,-60.19824,-45.65192
A,-60.1979,-45.6517
A,-60.1972833333,-45.6512333333
A,-60.196933333333334,-45.65104
A,-60.19664,-45.65082666666667
A,-60.1964,-45.65072
A,-60.196266666666666,-45.650666666666666
A,-60.19608,-45.65064
A,-60.196,-45.65061333333333
A,-60.19592,-45.65056
A,-60.1958,-45.6505
A,-60.195706666666666,-45.65048
A,-60.1942333333,-45.64975
A,-60.1935333333,-45.6493166667
A,-60.1930166667,-45.64905
A,-60.19168,-45.648453333333336
A,-60.1914333333,-45.6483333333
A,-60.19113333333333,-45.64821666666667
A,-60.190466666666666,-45.64803333333333
A,-60.18888,-45.647573333333334
A,-60.18832,-45.647306666666665
A,-60.18754666666667,-45.646773333333336
A,-60.18656,-45.645653333333335
A,-60.186373333333336,-45.64533333333333
A,-60.186053333333334,-45.644506666666665
A,-60.186053333333334,-45.643546666666666
A,-60.18626666666667,-45.64277333333333
A,-60.18965333333333,-45.64016
A,-60.1899666667,-45.64005
A,-60.190666666666665,-45.63989333333333
A,-60.191066666666664,-45.639786666666666
A,-60.19128,-45.63973333333333
A,-60.19157333333333,-45.639626666666665
A,-60.19173333333333,-45.63954666666667
A,-60.192433333333334,-45.639383333333335
A,-60.19264,-45.63938666666667
A,-60.192746666666665,-45.63944
A,-60.19285333333333,-45.63944
A,-60.192933333333336,-45.639493333333334
A,-60.19304,-45.63954666666667
A,-60.19312,-45.63957333333333
A,-60.19344,-45.63976
A,-60.19365333333333,-45.63994666666667
A,-60.19368,-45.640026666666664
A,-60.193706666666664,-45.640053333333334
A,-60.19384,-45.64013333333333
A,-60.19381333333333,-45.64013333333333
A,-60.19384,-45.640186666666665
A,-60.193866666666665,-45.64024
A,-60.19397333333333,-45.640373333333336
A,-60.194,-45.64032
A,-60.194,-45.6404
A,-60.194026666666666,-45.64042666666667
A,-60.1939833333,-45.6404833333
A,-60.194,-45.64053333333333
A,-60.194,-45.640613333333334
A,-60.19397333333333,-45.640773333333335
A,-60.1937333333,-45.64115
A,-60.193706666666664,-45.64122666666667
A,-60.19362666666667,-45.641306666666665
A,-60.19357333333333,-45.64138666666667
A,-60.1926333333,-45.6429666667
A,-60.1926,-45.643
A,-60.1925833333,-45.6433833333
A,-60.19253333333333,-45.64346666666667
A,-60.1925333333,-45.64355
A,-60.1924833333,-45.6440666667
A,-60.19250666666667,-45.64424
A,-60.192586666666664,-45.6444
A,-60.19256,-45.64442666666667
A,-60.192613333333334,-45.644533333333335
A,-60.19264,-45.64464
A,-60.19266666666667,-45.64477333333333
A,-60.19282666666667,-45.64501333333333
A,-60.193333333333335,-45.645466666666664
A,-60.19336,-45.64552
A,-60.1935,-45.6456
A,-60.19392,-45.646186666666665
A,-60.19395,-45.6462833333
A,-60.19394666666667,-45.646453333333334
A,-60.19392,-45.64648
A,-60.1938833333,-45.6465
